,A,C,K,Z,Y,I
51,2.74541978965508,2.2232325446941124,4.7181774293530605,0.9918213295486664,3.2032575339188796,0.9800249892247672
52,2.8003281854481816,2.2416495374620578,4.819635971894087,0.9911383215075145,3.2665160117985574,1.0248664743364997
53,2.856334749157145,2.258725554041851,4.923706353709981,0.989717024872139,3.32862642449726,1.0699008704554087
54,2.9134614441402884,2.2728312760026994,5.02952548834538,0.9885903253260844,3.3928210395907947,1.1199897635880953
55,2.971730673023094,2.284528372656926,5.138840236666481,0.9893730945724923,3.465183545071276,1.1806551724143497
56,3.031165286483556,2.297917138410317,5.254150757673559,0.9909076216074147,3.542506541242116,1.244589402831799
57,3.091788592213227,2.3146819408107118,5.372962377237565,0.9896521881124193,3.6115495889335905,1.2968676481228787
58,3.153624364057492,2.3287708308440767,5.488925434089247,0.9926444880670733,3.696637869342721,1.3678670384986442
59,3.2166968513386416,2.3496050615380586,5.611642443906121,0.9928528782884267,3.7739747515699564,1.4243696900318978
60,3.2810307883654146,2.371143222646095,5.731210944388002,0.9914432110443189,3.845465995206595,1.4743227725605
61,3.346651404132723,2.3897856254500085,5.848433453707183,0.9901215903908935,3.9176689160087546,1.527883290558746
62,3.4135844322153774,2.405665932403858,5.967594897218127,0.9906501138884406,3.998596195548272,1.5929302631444138
63,3.481856120859685,2.422965402871538,6.092463595669735,0.9915871002805234,4.083535409870549,1.6605700069990115
64,3.551493243276879,2.442658857618804,6.220537031560423,0.9920329401933858,4.16833055534803,1.7256716977292257
65,3.6225231081424165,2.4636725816366587,6.349368214785211,0.9891887889139696,4.240393448326792,1.776720866690133
66,3.694973570305265,2.478295114239207,6.475062023686191,0.987661755287911,4.318265617586467,1.8399705033472595
67,3.76887304171137,2.4895026406690772,6.60587648457198,0.9894874814643764,4.413036245479793,1.9235336048107157
68,3.8442505025455977,2.505213735998167,6.745771272028043,0.9914692484341949,4.5118734289324856,2.0066596929343183
69,3.9211355125965097,2.5258885924200816,6.8882502445370735,0.993933340461256,4.615069331933948,2.0891807395138664
70,3.99955822284844,2.5528451189151036,7.03156541293551,0.9913920019259012,4.696447086317221,2.1436019674021174
71,4.079549387305409,2.5740530466655107,7.167604692453197,0.9881750958276856,4.773914698121853,2.1998616514563425
72,4.1611403750515175,2.5876784966731985,7.304994677380879,0.9894872302634311,4.874665523031213,2.2869870263580148
73,4.244363182552547,2.604788950304758,7.453834361443553,0.9893535266159958,4.972035313399384,2.3672463630946257
74,4.329250446203599,2.62182162529154,7.604400814758945,0.9885195976738999,5.0674991080325205,2.4456774827409804
75,4.41583545512767,2.637013533084448,7.756494759559319,0.9931234968669379,5.19292351144937,2.555909978364922
76,4.504152164230224,2.6641076245585387,7.918847168072993,0.9923725663458366,5.294225993782942,2.6301183692244035
77,4.594235207514829,2.6897406345799117,8.0739904965714,0.9942437002793837,5.4096426323677695,2.719901997787858
78,4.686119911665125,2.7206627218854464,8.233457606127947,0.9919344334514681,5.504615905428194,2.7839531835427476
79,4.779842309898428,2.746117852715478,8.388703611349092,0.9934890794372949,5.621614376161857,2.875496523446379
80,4.875439156096396,2.776128946184608,8.552510809139445,0.9916206592367731,5.7224667035338115,2.9463377573492036
81,4.972947939218325,2.8016888429491176,8.714555484139577,0.99340815256458,5.845626060534985,3.0439372175858677
82,5.072406898002691,2.832506482095837,8.885176455703514,0.9951028244564478,5.9719702447787695,3.1394637626829325
83,5.173855035962745,2.8684913948831547,9.05814818931458,0.9922331979356459,6.0728920214853925,3.204400626602238
84,5.277332136682,2.8972301470286785,9.226393808738278,0.9944183193106382,6.2053861525623155,3.308156005533637
85,5.38287877941564,2.932563065198007,9.405623924239496,0.9962472533639343,6.34006397011582,3.4075009049178133
86,5.490536355003953,2.973705931135533,9.587084052406993,0.9972883334055952,6.472276153627367,3.498570222491834
87,5.600347082104032,3.018637302998226,9.768719225681195,0.9976409485943408,6.602007526450547,3.5833702234523206
88,5.712354023746113,3.0655130830271524,9.951134317665272,0.9978152109693713,6.73259479771043,3.6670817146832775
89,5.8266011042210355,3.113874598237175,10.135923572145515,0.9967697566431715,6.857164235481973,3.7432896372447977
90,5.943133126305456,3.160102025279596,10.322351720548731,0.9945423467384188,6.975377186727373,3.815275161447777
91,6.061995788831565,3.2004583112428624,10.511666156040432,0.9914260927582031,7.089126951766589,3.888668640523727
92,6.1832357046081965,3.231917363641618,10.705786613274855,0.9925856201446457,7.23610092428521,4.004183560643591
93,6.30690041870036,3.267479940813338,10.912681010537927,0.9966887383692469,7.409862873488889,4.142382932675551
94,6.433038427074368,3.3165436700177096,11.127700114026345,0.9961028886348473,7.55295896852568,4.236415298507971
95,6.561699195615856,3.3646660950425495,11.337208094343449,0.999954384558006,7.731138377119707,4.366472282077157
96,6.692933179528173,3.426193687496408,11.55529673121371,0.9999626999054387,7.884055513101102,4.457861825604694
97,6.826791843118737,3.489093711534601,11.769482031456493,0.9998125348916148,8.037064339112106,4.547970627577506
98,6.963327679981111,3.552867031225755,11.986322081169345,0.9998298211219868,8.194145133166634,4.641278101940879
99,7.102594233580733,3.618085278558238,12.20763204945319,0.9994684294198574,8.351229386176872,4.733144107618633
100,7.244646118252348,3.6834532516765472,12.432937205180489,0.9945355553029097,8.472361137161018,4.788907885484471
101,7.389539040617396,3.7326610251510632,12.657340706127423,0.9914222403900498,8.609809488831484,4.87714846368042
102,7.5373298214297435,3.771474614210776,12.892892064811898,0.9895979352769888,8.762260255087476,4.9907856408767
103,7.688076417858339,3.804189717825069,13.139046995222216,0.9842450798437391,8.886787516739528,5.082597798914458
104,7.841837946215505,3.8176321415427577,13.388316755900268,0.985092536930584,9.069583150217484,5.251951008674727
105,7.998674705139815,3.8343474439018053,13.655634269711955,0.9853420013022492,9.253226288734153,5.4188788448323475
106,8.158648199242611,3.852152998272495,13.928228482170509,0.9851823608098359,9.436656285476882,5.584503287204387
107,8.321821163227465,3.8695401911695813,14.205125877454945,0.9861791613998249,9.634789092467937,5.765248901298356
108,8.488257586492013,3.890829687819159,14.488690610246719,0.9869094899068891,9.834653243001778,5.943823555182619
109,8.658022738221854,3.9150822154371103,14.776340410234281,0.9881869655753747,10.043897982433936,6.128815766996826
110,8.831183192986291,3.944424885292681,15.06912011875717,0.9872874726450652,10.234890968605487,6.290466083312806
111,9.007806856846017,3.970662911667332,15.363259081532041,0.9853611005863564,10.417746029746612,6.447083118079279
112,9.187962993982937,3.989780081913664,15.662074305100191,0.9862755792861833,10.63424177596521,6.644461694051546
113,9.371722253862597,4.012614380612773,15.972080054129727,0.9861212819964166,10.844570626331176,6.831956245718403
114,9.55915669893985,4.035075947984695,16.286302867399694,0.9844727122798017,11.04190843622098,7.006832488236285
115,9.750339832918646,4.051321125253488,16.60452889469701,0.9845234443970521,11.261801202342971,7.210480077089483
116,9.945346629577019,4.06791886119794,16.932443191207522,0.9827900766765638,11.465964635604802,7.398045774406862
117,10.14425356216856,4.07784611978065,17.26465913145946,0.9867689040485939,11.741320009695569,7.663473889914918
118,10.347138633411932,4.10358151528149,17.61200040682251,0.9887965759895854,12.001174414615031,7.897592899333541
119,10.55408140608017,4.137622733855199,17.960184053349806,0.9854868610038954,12.199397462661477,8.061774728806277
120,10.765163034201773,4.158790468325441,18.30546297437634,0.9859416415725294,12.446288191727048,8.287497723401607
121,10.98046629488581,4.181986462311261,18.66458455932093,0.9836044548059133,12.663697665229444,8.481711202918184
122,11.200075620783526,4.195936433193245,19.027330814203737,0.9884557129491582,12.978522220370506,8.782585787177261
123,11.424077133199196,4.2297189117194165,19.408223674040876,0.9862702582393039,13.208894216036878,8.979175304317462
124,11.65255867586318,4.25491478425088,19.78350880584675,0.9847889083596664,13.450209645015748,9.195294860764868
125,11.885609849380444,4.274243771234959,20.167903403309467,0.985073526504137,13.720877995599306,9.446634224364347
126,12.123322046368054,4.294918292308258,20.563669741727683,0.9830009636935391,13.964303497117712,9.669385204809455
127,12.365788487295415,4.307150937132408,20.964124657105813,0.9857131299187354,14.280678142892123,9.973527205759716
128,12.613104257041323,4.330803808880761,21.38020899143699,0.9863843335879715,14.575556309538534,10.244752500657773
129,12.86536634218215,4.3574783189381066,21.799537922644816,0.9888283181570683,14.90220700431539,10.544728685377283
130,13.122673669025794,4.394708073345667,22.228010422982912,0.9908883253542143,15.230372294237132,10.835664220891465
131,13.38512714240631,4.441104743610066,22.661787120500346,0.9883768680046611,15.493394165519575,11.05228942190951
132,13.652829685254435,4.477277288537117,23.095841636610984,0.9865962213712368,15.770862906434633,11.293585617897516
133,13.925886278959524,4.5061036981699,23.541236932169227,0.9898249457530214,16.135527554344346,11.629423856174446
134,14.204404004538715,4.5492807897033885,24.003715359936376,0.9922191646324877,16.496327227902817,11.947046438199429
135,14.48849208462949,4.603498095105812,24.47142981019293,0.9901931943630113,16.789353453012396,12.185855357906583
136,14.77826192632208,4.64941235334821,24.93995810803161,0.9903696923418255,17.12388919992372,12.47447684657551
137,15.073827164848522,4.696657466995426,25.421915708112937,0.9878659186373723,17.41874882734907,12.722091360353645
138,15.375303708145493,4.733068837091451,25.910138182815402,0.9886824141811549,17.777648714951486,13.044579877860034
139,15.682809782308402,4.773576175071353,26.414471380174252,0.990724386498203,18.167791736377847,13.394215561306494
140,15.996465977954571,4.82394146650673,26.929829317183263,0.99203826185917,18.55305088349149,13.72910941698476
141,16.31639529751366,4.881048798284701,27.45231810334248,0.9896301339218325,18.874852681545235,13.993803883260533
142,16.642723203463937,4.927519543334856,27.978870018865827,0.9888779848477558,19.233079764830418,14.305560221495561
143,16.975577667533216,4.97091016969364,28.519943836579905,0.9909751127378563,19.655520139280352,14.684609969586711
144,17.31508922088388,5.0248463327161605,29.076277200055586,0.9905560695071277,20.03724540342501,15.01239907070885
145,17.661391005301557,5.0773942711829365,29.63853769419865,0.9951470334044142,20.52871277144967,15.451318500266733
146,18.014618825407588,5.153135768312863,30.218190468072255,0.994705926448321,20.927280518366494,15.774144750053631
147,18.37491120191574,5.227875410137868,30.798697523064323,0.9937436641637041,21.320223456580425,16.09234804644256
148,18.742409425954058,5.298894935107335,31.389881845775015,0.9955740017373501,21.781523137838253,16.48262820273092
149,19.11725761447314,5.380339606705769,31.997220738013407,0.9961791216957101,22.22639495615694,16.84605534945117
150,19.4996027667626,5.466256282834456,32.61349826165902,0.9956756724039975,22.654534702138257,17.1882784193038
151,19.889594822097852,5.550945638704002,33.23988174649732,1.0004804039225925,23.213711510962128,17.662765872258127
152,20.28738671853981,5.662843066329406,33.885674748979746,1.0001258629520886,23.665613910660984,18.00277084433158
153,20.693134452910606,5.775120814443954,34.533493013875685,1.0010527147327108,24.155025265219475,18.37990445077552
154,21.10699714196882,5.894876390377965,35.19564623336394,1.0015407131242908,24.644147946755183,18.749271556377217
155,21.529137084808198,6.0199687366999495,35.86970844264883,1.0008232276431415,25.112755382234628,19.09278664553468
156,21.95971982650436,6.143599431937523,36.5553020946505,0.998487406453013,25.548562019241423,19.4049625873039
157,22.39891422303445,6.25593460721534,37.25336211157947,1.0019711363785346,26.143500054253774,19.887565447038433
158,22.846892507495138,6.391492897587619,37.97488387702062,1.0004265258225795,26.620311404073888,20.22881850648627
159,23.30383035764504,6.520489905053726,38.701687862958856,1.0025958498401684,27.204703154332766,20.68421324927904
160,23.769906964797944,6.665850494316196,39.44875355821298,1.0020058356149757,27.726782385018815,21.06093189070262
161,24.2453051040939,6.810703818836733,40.205564245372386,1.001887617266252,28.271198180437672,21.46049436160094
162,24.73021120617578,6.957984709896233,40.97854669816413,1.0007053987176806,28.79603456586254,21.838049855966307
163,25.224815430299294,7.100541360984365,41.765975691547375,1.0021783861572775,29.408401541185846,22.30786018020148
164,25.72931173890528,7.25620495412274,42.57362614450257,0.998849001184076,29.891089889086654,22.634884934963914
165,26.24389797368339,7.391935930765031,43.39039938006791,1.002796348397968,30.602061006884398,23.21012507611937
166,26.768775933157055,7.558521023259459,44.235484061102476,0.9997579806615796,31.114732639622577,23.556211616363118
167,27.3041514518202,7.706669237490098,45.08558415993459,1.000030551179048,31.738372816188413,24.031703578698316
168,27.850234480856603,7.859806491261635,45.95936064507088,1.0019296042008417,32.42870467916867,24.56889818790703
169,28.407239170473737,8.030494660152435,46.852638128293705,0.9978033962991852,32.93559489158202,24.905100231429586
170,28.97538395388321,8.172840197548211,47.75471731865902,0.9977543752377541,33.58527928683975,25.41243908929154
171,29.554891632960874,8.3173662100466,48.683659672097214,0.9984675318971096,34.27594776493251,25.95858155488591
172,30.145989465620094,8.470238910761497,49.63251360543765,0.9951848688129361,34.84129794516276,26.371059034401263
173,30.748909254932496,8.599024637499047,50.59483927799148,0.995867919039844,35.556123726295134,26.957099088796085
174,31.363887440031146,8.735500034371784,51.58433754109951,0.9947105854907288,36.22038126631565,27.484881231943866
175,31.99116518883177,8.864384527674044,52.590949834843826,0.9947232883064777,36.93997786835823,28.075593340684183
176,32.6309884926084,8.995317600732353,53.62014015883522,0.9989549451796494,37.83427756617875,28.838959965446396
177,33.283608262460575,9.165104761964326,54.67502032359181,1.0000526757890202,38.62965624103672,29.464551479072394
178,33.94928042770979,9.347883411715845,55.743043375436756,1.0000173500266094,39.395456681214974,30.04757326949913
179,34.62826603626398,9.53402710705585,56.82969607387056,0.999185181855355,40.14395032143077,30.609923214374923
180,35.32083135698926,9.716229855192848,57.937109559398934,0.9965146891967318,40.831223555869585,31.114993700676735
181,36.02724798412905,9.876811356902213,59.065304114618286,0.9956637403422979,41.60582969246953,31.729018335567314
182,36.74779294381163,10.031937376487894,60.22092522710176,0.9954498590866065,42.42340265308603,32.39146527659813
183,37.482748802687865,10.187453966916541,61.4014122267676,0.9965183374348683,43.313253324863055,33.12579935794651
184,38.23240377874162,10.355961951530949,62.60727533167738,0.99451366855327,44.08596184755163,33.72999989602068
185,38.99705185431645,10.507171597669295,63.832470899471986,0.9972512357554083,45.085752547677465,34.578580950008174
186,39.776992891402784,10.688493631129864,65.08972590013289,0.9969292335382334,45.96851005142843,35.280016420298566
187,40.57253274923084,10.869641301462277,66.36583132250576,0.9956788105308234,46.82363332011762,35.95399201865534
188,41.383983404215456,11.04071895700136,67.66645881543614,0.9947172277854857,47.708336994715815,36.667618037714455
189,42.21166307229977,11.204230055874401,68.99464813663973,0.996448375704165,48.7418657203608,37.5376356644864
190,43.055896333745764,11.388987535423658,70.35360147826471,0.9974948287247787,49.764471648685074,38.375484113261415
191,43.91701426042068,11.58836912038149,71.73720715813923,1.0011697720772794,50.94177023465241,39.35340111427092
192,44.795354545629095,11.832532690055519,73.150471808132,1.0021390673105357,52.00633117653971,40.17379848648419
193,45.691261636541675,12.09298234545885,74.58511002792892,1.0043805643347017,53.15904198047761,41.06605963501876
194,46.60508686927251,12.385453970663697,76.04886655106924,1.0083424783141377,54.430109999355565,42.04465602869187
195,47.53718860665796,12.732558815825117,77.54178964791211,1.0070050559506036,55.439058041610465,42.70649922578535
196,48.48793237879112,13.072930940699242,79.05446138165607,1.0079614739760006,56.593351494678636,43.52042055397939
197,49.457691026366945,13.434543277476536,80.60139425340988,1.007209754141788,57.67483692625541,44.240293648778874
198,50.44684484689429,13.796408144975747,82.17656935325854,1.0088985814509377,58.91904781167571,45.12263966669997
199,51.455781743832176,14.190616707227584,83.78702027884084,1.0072423953889607,59.99166940961727,45.80105270238969
200,52.484897378708816,14.573357102026062,85.4243166411981,1.0100580595214492,61.354276472227745,46.78091937020169
201,53.534595326283,15.00619108450833,87.10138425601713,1.010773895140532,62.618938466574754,47.61274738206642
202,54.60528723280866,15.462313318430787,88.807061481712,1.0084014920091122,63.71358123150938,48.25126791307859
203,55.69739297746483,15.896803683775858,90.54262941952051,1.0091739477066377,65.02889414129808,49.132090457522224
204,56.81134083701413,16.355424455191887,92.31912616283367,1.0078318978040592,66.23387021744068,49.878445762248795
205,57.94756765375441,16.80604570970699,94.1282256719783,1.0076439367064258,67.53792375655424,50.73187804684724
206,59.1065190068295,17.266049893441682,95.9763516315959,1.0098994990514099,69.0354556973092,51.76940580386752
207,60.28864938696609,17.776390008023668,97.8647553768785,1.01220739195839,70.57035259290912,52.79396258488545
208,61.494422374705415,18.341571500976794,99.78900578028282,1.008088563301905,71.68173441057618,53.340162909599385
209,62.72431082219952,18.851587394279036,101.74209443947349,1.0082639391192665,73.11888592560835,54.26729853132932
210,63.97879703864351,19.379012610992696,103.74344708941979,1.0071658626795204,74.49282569726681,55.113813086274114
211,65.2583729794164,19.900607998564197,105.78351395754467,1.007868830446288,76.02821258871818,56.12760459015398
212,66.56354043900471,20.449816425253335,107.86775729031804,1.0067200038337811,77.45361323060527,57.00379680535194
213,67.89481124778482,20.99144990415816,109.99103772076653,1.007343667020157,79.0442822005472,58.05283229638904
214,69.25270747274051,21.560132723653282,112.16014216208896,1.0040998480604306,80.35893948312487,58.79880675947159
215,70.63776162219531,22.07649781112158,114.36766475572914,1.0047133794968326,82.00852709790587,59.932029286784285
216,72.05051685463923,22.618372080300976,116.62717913253086,1.0028145837282667,83.48463313173788,60.86626105143691
217,73.49152719173202,23.131960799155415,118.92854156355794,1.0035232052056213,85.20779719761879,62.07583639846337
218,74.96135773556665,23.673111519141646,121.28095102853733,1.0030266990968877,86.86333159589222,63.19022007675058
219,76.46058489027799,24.215554226622803,123.67843926747459,1.0053675395457216,88.80131334790279,64.58575912127999
220,77.98979658808355,24.825359313442934,126.12777822041488,1.0084480843340706,90.84964200978507,66.02428269634214
221,79.54959251984522,25.524616985941577,128.6247954877862,1.0066903748390077,92.49960900850762,66.97499202256604
222,81.14058437024212,26.200134797359325,131.16313138262413,1.013353515559843,94.96666857340043,68.7665337760411
223,82.76339605764697,27.062623356170782,133.7639092888712,1.0134747402361306,96.87270496890405,69.81008161273326
224,84.41866397879991,27.95670262570716,136.40281156615515,1.0134597941691124,98.8007981574152,70.84409553170804
225,86.10703725837591,28.879936631263057,139.09430124109863,1.012152064486806,100.63883921623211,71.75890258496906
226,87.82917800354343,29.797108099574192,141.8384075404747,1.008662876110472,102.28957251619318,72.49246441661899
227,89.5857615636143,30.642737362100473,144.63638335456747,1.0069687151728208,104.15174172696858,73.5090043648681
228,91.37747679488659,31.462100101333736,147.4960794827888,1.0063977062633849,106.1674031083437,74.70530300700997
229,93.20502633078432,32.28598738353016,150.41621480530188,1.0079961803198827,108.45630803178074,76.17032064825057
230,95.06912685740001,33.1814557503042,153.39805824020587,1.0056151421187953,110.35840536726694,77.17694961696273
231,96.97050939454802,34.02524807002932,156.43347644604722,1.0031352544590215,112.28097535703756,78.25572728700824
232,98.90991958243897,34.80877025111527,159.53191614487994,1.0024942402631574,114.44690558146608,79.63813533035082
233,100.88811797408776,35.58873218528507,162.69708275959823,1.0011770425614317,116.57698702236483,80.98825483707977
234,102.90588033356951,36.34076590011768,165.9255173004694,0.9991522686083245,118.66257475719324,82.32180885707555
235,104.9639979402409,37.03740569641363,169.21904223870345,0.9993709714171554,121.05695759949211,84.01955190307848
236,107.06327789904573,37.75526166601769,172.5831311346082,0.9981983410207986,123.32886140224113,85.57359973622344
237,109.20454345702665,38.44414110913499,176.0126863663854,1.0005381359263574,126.0855546688037,87.6414135596687
238,111.38863432616718,39.232765785889484,179.5161258106148,1.002367997509424,128.83885251556322,89.60608672967373
239,113.61640701269053,40.107139044755236,183.0867461757554,0.997711247518428,130.8008830276116,90.69374398285638
240,115.88873515294434,40.82003597131007,186.71930400233603,0.9971309753696919,133.33305486151085,92.51301889020078
241,118.20650985600322,41.52266043071136,190.4338848160242,0.996947127952702,135.97039866854774,94.44773823783638
242,120.57064005312328,42.22999137609312,194.22386134336023,0.9995286078320877,139.04491162247086,96.81492024637774
243,122.98205285418575,43.05502611723062,198.09305612464607,0.9982998110094277,141.6481742942953,98.59314817706468
244,125.44169391126948,43.84492222762825,202.0325574350814,0.9978359112535395,144.40920433618874,100.56428210856049
245,127.95052778949487,44.62960943551193,206.05289943431,1.0002368308351914,147.64743898251794,103.01782954700602
246,130.50953834528477,45.53218415429362,210.1574890587958,1.0025481416118924,150.94484123857112,105.4126570842775
247,133.11972911219047,46.55499092993144,214.34168850969775,1.00382933783426,154.15640581360208,107.60141488367063
248,135.7821236944343,47.6585713529224,218.60606870694164,1.0010636790394076,156.80149047738368,109.14291912446129
249,138.49776616832295,48.66061857474712,222.94974016815527,1.0040628044867406,160.41054272762426,111.74992415287714
250,141.26772149168943,49.82513997050712,227.3898270826374,1.0034980221175689,163.52263947020242,113.69749949969531
251,144.09307592152322,50.990278023076584,231.91168094058483,1.002568320117537,166.63297305294483,115.64269502986825
252,146.9749374399537,52.136743691450505,236.52412687715182,1.0033631172912938,170.09481135572344,117.95806766427293
253,149.91443618875277,53.34914349863627,241.23184328180704,1.0061190894522698,173.96833169817188,120.61918819953561
254,152.9127249125278,54.73218238377034,246.0353170738207,1.0062981861203932,177.47470575693401,122.74252337316366
255,155.97097941077837,56.16058122445899,250.92921628453877,1.0059065556334887,180.94794992684908,124.7873687023901
256,159.09039899899395,57.60496270318874,255.9202333141847,1.0072841889352773,184.813709309467,127.20874660627825
257,162.27220697897383,59.163374202347754,261.01365347401145,1.0115599425646808,189.30474102757947,130.14136682523173
258,165.51765111855332,61.008965203602656,266.2111173341031,1.0090807321371071,192.61264286744515,131.6036776638425
259,168.82800414092438,62.7656508182119,271.50063195829097,1.0088503425733217,196.4125073135392,133.6468564953273
260,172.20456422374286,64.55892225110789,276.9011279685518,1.0135405556192558,201.26571909314623,136.70679684203833
261,175.64865550821773,66.69668199557663,282.4158179185631,1.0136771006429923,205.31360182510275,138.61691982952613
262,179.16162861838208,68.91405930821196,288.0311441737373,1.0091773800973607,208.48309401505563,139.56903470684367
263,182.74486119074973,70.90485659988487,293.7534468101316,1.0112969861108765,213.09105799896471,142.18620139907983
264,186.39975841456473,73.09872989668006,299.6025327101892,1.0098287808745368,217.0316788791136,143.93294898243354
265,190.12775358285603,75.25655182153675,305.56261343024136,1.0067739570476844,220.69571416541592,145.43916234387916
266,193.93030865451314,77.2554046263235,311.6416564981433,1.007714165414944,225.31286854636937,148.05746392004588
267,197.80891482760342,79.37771494930696,317.8501295374709,1.006725982372051,229.58848248686465,150.21076753755767
268,201.7650931241555,81.482355900525,324.1797823805418,1.005579217015367,233.9075765513947,152.4252206508697
269,205.8003949866386,83.55229148038987,330.63694505641837,1.0042211284080853,238.25779113489142,154.70549965450155
270,209.91640288637137,85.5648917398666,337.22426511391393,1.0056638603675172,243.3665870477666,157.8016953079
271,214.11473094409882,87.74556882634626,343.94806464235506,1.0054305631142348,248.17185507516513,160.42628624881888
272,218.3970255629808,89.9619985186743,350.8030764027559,1.0082136983307874,253.8307980735591,163.8687995548848
273,222.76496607424042,92.47695304347232,357.7990430075582,1.0085466804172838,258.9885596641074,166.5116066206351
274,227.22026539572522,95.09204845692761,364.9294728067225,1.0071490148429245,263.7966998352059,168.7046513782783
275,231.76467070363972,97.65236583730979,372.2002993450854,1.008891363594207,269.5320931302266,171.8797272929168
276,236.39996411771253,100.44642936580163,379.6217345319112,1.0106636727005205,275.40077677186207,174.95434740606044
277,241.1279634000668,103.49286372140556,387.190098666178,1.0058279519722364,279.55951477098847,176.0666510495829
278,245.95052266806812,106.14695288037387,394.9005583864836,1.0070637232882633,285.49381313548224,179.34686025510837
279,250.8695331214295,108.99617866272594,402.77720370436305,1.0061353302254246,290.93060445253974,181.93442578981382
280,255.8869237838581,111.82386874168117,410.80781703555107,1.0067945582352336,296.93824304637604,185.11437430469488
281,261.0046622595353,114.79633276876159,419.00193073769196,1.007396219575424,303.0532247091459,188.25689194038432
282,266.224755504726,117.91471951531098,427.3593506499226,1.0124959859317049,310.67419318653157,192.75947367122058
283,271.5492506148205,121.70022816089332,435.88870487442324,1.0159618507107864,317.96850955679525,196.26828139590194
284,276.9802356271169,126.01570398196733,444.5819266755707,1.0166763401198067,324.5505909296327,198.53488694766534
285,282.51984033965925,130.57138826344587,453.44267331972264,1.0146385683322598,330.37132858511285,199.79994032166698
286,288.17023714645245,135.03414999508794,462.47703906646416,1.0122534520293573,336.1790967546469,201.14494675955893
287,293.9336418893815,139.33757104692913,471.6939661223775,1.0112793810314096,342.5656048869599,203.22803384003075
288,299.8123147271691,143.64670461669587,481.0994752847116,1.0117378805354136,349.56915354144,205.92244892474415
289,305.80856102171253,148.1528914300268,490.69596378746013,1.0106083672810555,356.15691658763427,208.00402515760746
290,311.9247322421468,152.6383802249669,500.4823204795507,1.008347391446162,362.4613210667576,209.82294084179068
291,318.1632268869897,156.92542276272468,510.46440253793634,1.0110766337629185,370.705218966924,213.77979620419933
292,324.5264914247295,161.7476869320369,520.654350372156,1.0083139429960963,377.0819386990138,215.33425176697688
293,331.01702125322413,166.28534645096417,531.03923536663,1.0094258248082617,385.0415728113424,218.75622636037824
294,337.6373616782886,171.1293888940448,541.6392065243804,1.0065349754059003,391.61313239866155,220.48374350461674
295,344.3901089118544,175.635365606004,552.4456126481737,1.0065622077843017,399.45048051310084,223.81511490709684
296,351.27791109009144,180.26462608520995,563.4745354593563,1.0044722407901245,406.5891794456751,226.32455336046513
297,358.3034693118933,184.65093841143067,574.721683512488,1.0044843984037004,414.7211459076255,230.07020749619483
298,365.46953869813115,189.14616014731976,586.19839687407,1.0023370447467193,422.10743212729074,232.96127197997097
299,372.7789294720938,193.3573143317673,597.9022047492934,0.9984565652243339,428.8783992013269,235.5210848695596
300,380.2345080615357,196.93518541578007,609.8402269649539,0.9988978974733295,437.64501855881633,240.70983314303626
301,387.8391982227664,200.6634892226047,622.0259503716389,0.9978577385900143,445.9306986651194,245.26720944251468
302,395.59598218722175,204.26011119539993,634.4532086412896,0.9978596924244952,454.84735123139995,250.58724003600003
303,403.5079018309662,207.92158736244926,647.1312371801894,1.0043206168726064,466.94584781060973,259.0242604481605
304,411.5780598675855,212.95034952151698,660.0703794757986,1.0108222932569464,479.3673335741159,266.4169840525989
305,419.80962106493723,219.44184672412717,673.2619450451622,1.0135233116459852,490.2590660824005,270.81721935827335
306,428.20581348623597,226.70522682741856,686.7066185149922,1.014896712111522,500.73737337884495,274.0321465514264
307,436.76992975596073,234.51051640685316,700.4161976790357,1.0178947766525424,512.2555255376236,277.7450091307704
308,445.5053283510799,243.2652686590342,714.4007647137751,1.0163089984131577,521.6814279351518,278.4161592761176
309,454.41543491810154,251.97336937045034,728.6571128339597,1.0165007220654456,532.2084996364338,280.23513026598346
310,463.50374361646357,261.0399696711326,743.2024979846386,1.0134821850007136,541.234584117129,280.19461444599636
311,472.77381848879287,269.66984854874636,758.0352109991856,1.0139730954419184,552.31983251796,282.6499839692136
312,482.2292948585687,278.71322417406896,773.1718739723505,1.013445187270641,563.0676695391489,284.35444536508
313,491.8738807557401,287.9173966072321,788.6098909497779,1.0135463316694535,574.3807880094352,286.46339140220306
314,501.7113583708549,297.4537292548201,804.3581751058053,1.0155720927476708,587.0341351465745,289.5804058917544
315,511.745585538272,307.88939416163475,820.4238196462552,1.018186465342027,600.3115115869228,292.4221174252881
316,521.9804972490375,319.4705123299492,836.8097576685815,1.0166327093163394,611.3784028966284,291.90789056667916
317,532.4201071940182,331.00667675660316,853.51636853794,1.0160455805979736,623.2393435241868,292.2326667675836
318,543.0685093378986,342.7712527453026,870.5600604272058,1.0183847142776803,637.1617961245684,294.39054337926575
319,553.9298795246566,355.73023594609407,887.9489014851769,1.017237980670635,649.1683141676734,293.43807822157936
320,565.0084771151497,368.78422380669775,905.6795508335541,1.0184107590002054,662.9088577033119,294.12463389661417
321,576.3086466574528,382.7359728911198,923.7689377909956,1.0192902071683676,676.7456191459878,294.009646254868
322,587.8348195906018,397.5414020512181,942.2189802131026,1.0184974814023182,689.7381201813847,292.19671813016663
323,599.5915159824139,412.6144692825339,961.0355969454624,1.014872413338376,701.0227709774648,288.4083016949309
